Hour,EventCategory,Estimated_Attendance
2021-01-31 03:00:00,Other,0.9810479375696768
2021-01-31 03:00:00,Other,3.9241917502787063
2021-01-31 17:00:00,Other,9.926144756277695
2021-01-31 07:00:00,Other,9.960079840319365
2021-01-31 01:00:00,Other,1.9014778325123152
2021-01-31 13:00:00,Cultural & Tourism Event,3.049008168028005
2021-01-31 20:00:00,Other,10.2
2021-01-31 14:00:00,Other,1.911864406779661
2021-01-31 14:00:00,Other,3.9056865464632455
2021-01-31 16:00:00,Other,7.820598006644518
2021-01-31 14:00:00,Other,5.858529819694868
2021-01-31 03:00:00,Other,4.009036144578313
2021-01-31 12:00:00,Protest & Demonstration,0.9444444444444444
2021-01-31 12:00:00,Protest & Demonstration,2.833333333333333
2021-01-31 14:00:00,Sports & Competition,3.777777777777778
2021-01-31 03:00:00,Other,17.367108753315648
2021-01-31 16:00:00,Other,2.882418812989921
2021-01-31 19:00:00,Other,10.0357568533969
2021-01-31 16:00:00,Other,9.561805101373446
2021-01-31 06:00:00,Other,4.730113636363637
2021-01-31 18:00:00,Religious Event,8.58584166580765
2021-01-31 01:00:00,Religious Event,8.58584166580765
2021-01-31 12:00:00,Religious Event,14.309736109679417
2021-01-31 18:00:00,Religious Event,0.9518348623853212
2021-01-31 01:00:00,Religious Event,1.9101123595505616
2021-01-31 01:00:00,Religious Event,5.723894443871767
2021-01-31 01:00:00,Religious Event,14.309736109679417
2021-01-31 04:00:00,Other,5.9053876478318
2021-01-31 13:00:00,Religious Event,14.309736109679417
2021-01-31 09:00:00,Other,4.970104633781764
2021-01-31 14:00:00,Religious Event,9.940209267563528
2021-01-31 16:00:00,Other,4.048846675712348
2021-01-31 16:00:00,Other,6.073270013568521
2021-01-31 02:00:00,Religious Event,10.054171180931744
2021-01-31 02:00:00,Other,10.054171180931744
2021-01-31 02:00:00,Other,2.0108342361863487
2021-01-31 02:00:00,Religious Event,4.021668472372697
2021-01-31 11:00:00,Other,2.0383141762452106
2021-01-31 16:00:00,Cultural & Tourism Event,3.0366350067842607
2021-01-31 14:00:00,Religious Event,2.0964630225080385
2021-01-31 06:00:00,Other,10.482315112540192
2021-01-31 14:00:00,Other,2.0964630225080385
2021-01-31 14:00:00,Other,8.385852090032154
2021-01-31 06:00:00,Religious Event,10.114285714285714
2021-01-31 08:00:00,Sports & Competition,2.9910179640718564
2021-01-31 01:00:00,Religious Event,0.997005988023952
2021-01-31 01:00:00,Other,0.997005988023952
2021-01-31 04:00:00,Other,6.02100350058343
2021-01-31 06:00:00,Other,1.9816993464052288
2021-01-31 06:00:00,Other,0.9908496732026144
2021-01-31 08:00:00,Protest & Demonstration,0.9516908212560388
2021-01-31 20:00:00,Protest & Demonstration,1.9033816425120773
2021-01-31 20:00:00,Protest & Demonstration,5.710144927536232
2021-01-31 11:00:00,Other,9.807692307692308
2021-01-31 16:00:00,Cultural & Tourism Event,2.024423337856174
2021-01-31 07:00:00,Other,3.984031936127745
2021-01-31 07:00:00,Other,1.019667170953101
2021-01-31 23:00:00,Other,15.743772241992882
2021-01-31 16:00:00,Other,2.024423337856174
2021-01-31 16:00:00,Other,8.097693351424695
,Protest & Demonstration,4.90909090909091
2021-01-31 14:00:00,Religious Event,1.888888888888889
2021-01-31 12:00:00,Religious Event,1.888888888888889
2021-01-31 12:00:00,Other,0.9444444444444444
2021-01-31 07:00:00,Other,0.879166666666666
2021-01-31 01:00:00,Religious Event,11.447788887743531
2021-01-31 05:00:00,Other,5.883161512027491
2021-01-31 16:00:00,Other,1.9148311306901613
2021-01-31 01:00:00,Other,11.5625
2021-01-31 01:00:00,Other,3.854166666666667
2021-01-31 01:00:00,Religious Event,3.854166666666667
2021-01-31 01:00:00,Other,0.9635416666666669
2021-01-31 01:00:00,Religious Event,2.0584795321637426
2021-01-31 01:00:00,Other,1.9270833333333333
2021-01-31 02:00:00,Other,0.9351701782820095
2021-01-31 13:00:00,Other,0.9351701782820095
2021-01-31 23:00:00,Other,1.8703403565640195
2021-01-31 12:00:00,Other,6.363636363636363
2021-01-31 13:00:00,Other,3.8309859154929575
2021-01-31 13:00:00,Other,0.9577464788732394
2021-01-31 14:00:00,Other,1.9442119944211995
2021-01-31 13:00:00,Other,1.8703403565640195
2021-01-31 13:00:00,Other,2.978817299205649
2021-01-31 02:00:00,Other,5.985628742514971
2021-01-31 14:00:00,Other,7.884892086330935
2021-01-31 07:00:00,Other,0.9862414008755472
2021-01-31 18:00:00,Other,4.007523510971787
2021-01-31 15:00:00,Religious Event,7.884892086330935
2021-01-31 14:00:00,Religious Event,11.827338129496402
2021-01-31 08:00:00,Cultural & Tourism Event,5.48
2021-01-31 13:00:00,Cultural & Tourism Event,1.9858781994704329
2021-01-31 14:00:00,Cultural & Tourism Event,4.019184652278177
2021-01-31 06:00:00,Other,10.0357568533969
2021-01-31 02:00:00,Other,1.9289772727272727
2021-01-31 02:00:00,Other,1.9363057324840764
2021-01-31 11:00:00,Other,5.883320867614062
2021-01-31 17:00:00,Other,7.404958677685951
2021-01-31 01:00:00,Other,3.830508474576271
2021-01-31 14:00:00,Other,1.9712230215827335
2021-01-31 15:00:00,Other,1.9712230215827335
2021-01-31 15:00:00,Other,10.740740740740742
2021-01-31 12:00:00,Other,6.027586206896553
2021-01-31 18:00:00,Sports & Competition,3.830508474576271
2021-01-31 12:00:00,Sports & Competition,3.695431472081218
2021-01-31 12:00:00,Other,6.481481481481482
2021-01-31 08:00:00,Other,3.922213911742708
2021-01-31 17:00:00,Other,5.553719008264463
2021-01-31 08:00:00,Other,1.9611069558713536
2021-01-31 20:00:00,Sports & Competition,2.941660433807031
2021-01-31 20:00:00,Sports & Competition,0.9805534779356768
2021-01-31 20:00:00,Sports & Competition,1.9611069558713536
2021-01-31 13:00:00,Cultural & Tourism Event,1.8445121951219512
2021-01-31 20:00:00,Cultural & Tourism Event,2.0366598778004072
2021-01-31 18:00:00,Cultural & Tourism Event,2.0366598778004072
2021-01-31 11:00:00,Sports & Competition,6.863874345549738
2021-01-31 13:00:00,Sports & Competition,5.533536585365853
2021-01-31 13:00:00,Sports & Competition,1.8445121951219512
2021-01-31 05:00:00,Other,7.57788944723618
2021-01-31 03:00:00,Other,9.710884353741497
2021-01-31 14:00:00,Religious Event,10.0357568533969
2021-01-31 18:00:00,Other,2.0037617554858933
2021-01-31 18:00:00,Religious Event,4.073319755600815
2021-01-31 09:00:00,Other,0.9295774647887324
2021-01-31 18:00:00,Cultural & Tourism Event,3.823728813559322
2021-01-31 15:00:00,Other,6.194594594594595
2021-01-31 07:00:00,Other,2.064864864864865
2021-01-31 13:00:00,Other,0.9929390997352164
2021-01-31 07:00:00,Cultural & Tourism Event,3.960591133004926
2021-01-31 14:00:00,Other,4.701822197680839
2021-01-31 14:00:00,Other,10.0357568533969
2021-01-31 12:00:00,Religious Event,0.9444444444444444
2021-01-31 12:00:00,Other,3.944965603502189
2021-01-31 18:00:00,Other,9.708029197080291
2021-01-31 18:00:00,Other,3.883211678832117
2021-01-31 05:00:00,Other,0.9472361809045226
2021-01-31 18:00:00,Other,2.0122699386503067
2021-01-31 15:00:00,Cultural & Tourism Event,11.827338129496402
2021-01-31 17:00:00,Religious Event,4.019077901430843
2021-01-31 18:00:00,Religious Event,6.028616852146264
2021-01-31 18:00:00,Other,5.824817518248175
2021-01-31 05:00:00,Other,6.630653266331658
2021-01-31 05:00:00,Other,16.103015075376884
2021-01-31 02:00:00,Other,3.8579545454545454
2021-01-31 03:00:00,Other,3.8579545454545454
2021-01-31 17:00:00,Other,2.9778434268833087
,Other,9.80173482032218
2021-01-31 11:00:00,Other,0.9805534779356768
2021-01-31 14:00:00,Other,9.846743295019158
2021-01-31 15:00:00,Religious Event,9.663865546218489
2021-01-31 13:00:00,Other,9.577464788732394
2021-01-31 17:00:00,Other,6.028616852146264
2021-01-31 17:00:00,Religious Event,6.028616852146264
2021-01-31 18:00:00,Religious Event,4.019077901430843
2021-01-31 07:00:00,Cultural & Tourism Event,5.94088669950739
2021-01-31 07:00:00,Other,2.958724202626642
2021-01-31 12:00:00,Other,6.90368980612883
2021-01-31 12:00:00,Other,0.9862414008755472
2021-01-31 12:00:00,Other,5.917448405253284
2021-01-31 12:00:00,Other,7.889931207004378
2020-02-02 08:00:00,Religious Event,3.974603174603175
2020-02-02 12:00:00,Religious Event,1.913649025069638
2020-02-02 13:00:00,Other,3.0932134096484054
2020-02-02 12:00:00,Other,2.062142273098937
2020-02-02 12:00:00,Other,7.671028037383177
2020-02-02 12:00:00,Other,1.9177570093457943
,Other,19.51219512195122
2020-02-02 11:00:00,Cultural & Tourism Event,7.88391777509069
2020-02-02 13:00:00,Religious Event,5.023183925811438
2020-02-02 14:00:00,Religious Event,6.0278207109737245
2020-02-02 04:00:00,Religious Event,4.01854714064915
2020-02-02 16:00:00,Other,5.886462882096069
2020-02-02 16:00:00,Other,3.9243085880640463
2020-02-02 03:00:00,Other,4.024896265560166
2021-01-02 08:00:00,Religious Event,2.0568181818181817
2021-01-02 09:00:00,Religious Event,2.0568181818181817
2021-01-02 16:00:00,Religious Event,6.170454545454545
2021-01-02 07:00:00,Religious Event,5.454545454545457
2021-01-02 13:00:00,Other,4.0566371681415925
2021-01-02 16:00:00,Religious Event,2.0568181818181817
2021-01-25 23:00:00,Other,9.655172413793103
2021-01-25 12:00:00,Other,10.201149425287356
2021-01-25 06:00:00,Other,2.0232558139534884
2021-01-25 07:00:00,Other,7.876404494382022
2021-01-25 18:00:00,Other,5.724653148345784
2021-01-25 19:00:00,Public Gathering,3.765089722675367
,Other,4.885145482388974
2021-01-25 09:00:00,Religious Event,5.547826086956523
2021-01-25 09:00:00,Other,5.547826086956523
2021-01-25 04:00:00,Other,3.0139103554868623
2021-01-25 04:00:00,Other,2.009273570324575
2021-01-25 22:00:00,Other,4.040691759918617
2021-01-25 18:00:00,Other,1.8205128205128205
2021-01-25 09:00:00,Religious Event,3.6985507246376814
2021-01-25 09:00:00,Other,3.6985507246376814
2021-01-25 16:00:00,Other,1.0013227513227514
2021-01-25 18:00:00,Other,3.38785853522696
2021-01-25 18:00:00,Other,0.9102564102564102
2021-01-31 01:00:00,Cultural & Tourism Event,10.1067615658363
2021-01-31 01:00:00,Other,10.1067615658363
2021-02-01 06:00:00,Religious Event,10.221285563751316
2021-02-01 21:00:00,Religious Event,3.775401069518717
2021-02-01 21:00:00,Other,2.8925831202046037
2021-02-01 21:00:00,Other,0.9641943734015344
2021-02-01 22:00:00,Other,3.856777493606138
2021-02-01 22:00:00,Other,4.048484848484849
2021-02-01 10:00:00,Religious Event,3.123222748815166
2021-02-01 09:00:00,Religious Event,1.961259079903148
2021-02-01 03:00:00,Other,1.945480631276901
2021-02-01 03:00:00,Other,5.836441893830703
2021-02-01 01:00:00,Other,0.980806142034549
2021-02-01 17:00:00,Religious Event,9.586206896551724
2021-02-01 03:00:00,Religious Event,3.807909604519774
2021-02-01 05:00:00,Religious Event,5.711864406779661
2021-02-01 11:00:00,Sports & Competition,9.9890590809628
2021-02-01 17:00:00,Other,8.119914346895076
2021-02-01 17:00:00,Other,2.029978586723769
2021-02-01 16:00:00,Other,9.805097451274364
2021-02-01 18:00:00,Other,4.0504587155963305
2021-02-01 16:00:00,Other,1.0126146788990826
2021-02-01 16:00:00,Religious Event,1.0149892933618845
2021-02-01 18:00:00,Religious Event,9.956709956709958
2021-02-01 14:00:00,Other,3.8356867779204102
2021-02-01 11:00:00,Other,3.8356867779204102
2021-02-01 17:00:00,Other,5.86056049213944
2021-02-01 21:00:00,Religious Event,4.820971867007672
2021-02-01 12:00:00,Religious Event,10.28957528957529
2021-02-01 18:00:00,Other,9.656419529837253
2021-02-01 03:00:00,Religious Event,4.040858018386108
2021-02-01 03:00:00,Religious Event,1.010214504596527
2021-02-01 14:00:00,Other,1.979269941415052
2021-02-01 00:00:00,Other,1.9528718703976435
2021-02-01 04:00:00,Other,2.929307805596465
2021-02-01 04:00:00,Other,2.9851973684210527
2021-02-01 01:00:00,Other,5.845018450184501
2021-02-01 09:00:00,Other,2.049149338374291
2021-02-01 12:00:00,Other,19.886492622020437
2021-02-01 22:00:00,Religious Event,10.10172939979654
2021-02-01 13:00:00,Cultural & Tourism Event,4.012403100775194
2021-02-01 09:00:00,Cultural & Tourism Event,1.0031007751937986
2021-02-01 11:00:00,Religious Event,1.991735537190083
2021-02-01 08:00:00,Other,0.9636668529904976
2021-02-01 08:00:00,Other,1.927333705980995
2021-02-01 11:00:00,Other,7.70933482392398
2021-02-01 03:00:00,Religious Event,2.894941634241245
2021-02-01 06:00:00,Religious Event,3.916666666666667
2021-02-01 06:00:00,Religious Event,2.9375
2021-02-01 07:00:00,Religious Event,10.040241448692154
2021-02-01 14:00:00,Other,10.110732538330494
2021-02-01 09:00:00,Religious Event,2.049149338374291
2021-02-01 16:00:00,Religious Event,5.202702702702703
2021-02-01 22:00:00,Cultural & Tourism Event,3.0735294117647056
2021-02-01 18:00:00,Religious Event,9.761549925484353
2021-02-01 09:00:00,Religious Event,3.0787836903939185
2021-02-01 23:00:00,Religious Event,10.194750211685012
2021-02-01 09:00:00,Cultural & Tourism Event,3.0787836903939185
2021-02-01 08:00:00,Cultural & Tourism Event,9.475465313028764
2021-02-01 06:00:00,Other,2.8746518105849583
2021-02-01 18:00:00,Religious Event,10.48264182895851
2021-02-01 10:00:00,Cultural & Tourism Event,1.0444444444444445
2021-02-01 17:00:00,Religious Event,2.93028024606972
2021-02-01 01:00:00,Other,0.9636668529904976
2021-02-01 11:00:00,Other,0.9636668529904976
2021-02-01 01:00:00,Religious Event,1.961612284069098
2021-02-01 01:00:00,Religious Event,3.923224568138196
2021-02-01 04:00:00,Other,6.0
2021-02-01 09:00:00,Religious Event,3.0852272727272725
2021-02-01 09:00:00,Religious Event,5.746268656716417
2021-02-01 15:00:00,Religious Event,1.931758530183727
2021-02-01 13:00:00,Religious Event,2.028318584070796
2021-02-01 12:00:00,Religious Event,3.827298050139276
2021-02-01 15:00:00,Religious Event,2.0727272727272728
2021-02-01 13:00:00,Religious Event,19.92753623188406
2021-02-01 18:00:00,Religious Event,3.958539882830104
2021-02-01 08:00:00,Religious Event,1.8823529411764703
2021-02-01 12:00:00,Religious Event,3.993091537132988
2021-02-01 15:00:00,Religious Event,1.9518672199170124
2021-02-01 09:00:00,Religious Event,4.177777777777778
2021-02-01 17:00:00,Religious Event,0.97676008202324
2021-02-01 16:00:00,Religious Event,4.8838004101162
2021-02-01 15:00:00,Religious Event,7.778251599147121
2021-02-01 23:00:00,Religious Event,4.530271398747391
2021-02-01 15:00:00,Religious Event,2.096061479346782
2021-02-01 18:00:00,Religious Event,2.096061479346782
2021-02-01 12:00:00,Religious Event,1.931758530183727
2021-02-01 15:00:00,Cultural & Tourism Event,1.906086956521739
2021-02-01 17:00:00,Cultural & Tourism Event,1.95352016404648
2021-02-01 18:00:00,Other,1.8921568627450984
2021-02-01 18:00:00,Other,3.38785853522696
2021-02-01 12:00:00,Other,1.8875171467764065
2021-02-01 15:00:00,Other,1.906086956521739
2021-02-01 18:00:00,Sports & Competition,3.38785853522696
2021-02-01 17:00:00,Religious Event,1.979269941415052
2021-02-01 21:00:00,Other,5.557627118644069
2021-02-01 21:00:00,Religious Event,36.203565688492034
2021-02-01 14:00:00,Religious Event,6.280130293159609
2021-02-01 13:00:00,Religious Event,5.015503875968993
2021-02-01 15:00:00,Other,6.0
,Other,8.29457364341085
2021-02-01 18:00:00,Other,1.69392926761348
,Sports & Competition,8.29457364341085
2021-02-01 18:00:00,Sports & Competition,1.69392926761348
2021-02-01 16:00:00,Religious Event,5.047961630695443
2021-02-01 18:00:00,Religious Event,10.724299065420562
2021-02-01 13:00:00,Cultural & Tourism Event,6.334177215189873
2021-02-01 03:00:00,Religious Event,3.0434782608695654
2021-02-01 09:00:00,Religious Event,1.0031007751937986
2021-02-01 01:00:00,Religious Event,3.0093023255813955
2021-02-01 01:00:00,Religious Event,1.0031007751937986
2021-02-01 06:00:00,Other,10.221285563751316
2021-02-01 16:00:00,Other,7.596180081855389
2021-02-01 16:00:00,Other,3.7980900409276943
2021-02-01 04:00:00,Other,1.9901315789473684
2021-02-01 04:00:00,Other,3.9802631578947367
2021-02-01 12:00:00,Other,7.700983606557377
2021-02-01 15:00:00,Other,1.925245901639344
2021-02-01 16:00:00,Other,8.97260273972603
2021-02-01 16:00:00,Sports & Competition,17.047945205479458
2021-02-01 21:00:00,Sports & Competition,3.775401069518717
2021-02-01 21:00:00,Other,1.8877005347593585
2021-02-01 14:00:00,Other,1.8877005347593585
2021-02-01 00:00:00,Other,7.354838709677419
2021-02-01 20:00:00,Other,5.557627118644069
2021-02-01 23:00:00,Other,2.029143897996357
2021-02-01 06:00:00,Other,6.13277133825079
2021-02-01 12:00:00,Other,1.925245901639344
2021-02-01 12:00:00,Other,0.962622950819672
2021-02-01 15:00:00,Other,0.962622950819672
2021-02-01 21:00:00,Other,2.831550802139038
2021-02-01 16:00:00,Other,1.794520547945206
2021-02-01 04:00:00,Cultural & Tourism Event,3.9802631578947367
,Other,9.66101694915254
2021-02-01 04:00:00,Cultural & Tourism Event,1.9901315789473684
2021-02-01 23:00:00,Sports & Competition,3.9743863393810033
2021-02-01 04:00:00,Other,5.970394736842105
2021-02-01 04:00:00,Cultural & Tourism Event,5.970394736842105
2021-02-01 23:00:00,Other,6.087431693989071
2021-02-01 03:00:00,Other,6.319148936170212
2021-02-01 03:00:00,Other,4.212765957446808
2021-02-01 00:00:00,Religious Event,7.736842105263157
2021-02-01 00:00:00,Religious Event,1.9342105263157892
2021-02-01 00:00:00,Religious Event,1.9164345403899723
2021-02-01 00:00:00,Religious Event,9.671052631578949
2021-02-01 14:00:00,Cultural & Tourism Event,4.222873900293255
2021-02-01 07:00:00,Cultural & Tourism Event,4.222873900293255
2021-02-01 07:00:00,Cultural & Tourism Event,12.668621700879765
2021-02-01 00:00:00,Other,3.940886699507389
2021-02-01 20:00:00,Religious Event,5.405405405405403
2021-02-01 21:00:00,Religious Event,1.801801801801801
2021-02-01 01:00:00,Other,5.884836852207294
2021-02-01 10:00:00,Other,9.890260631001372
2021-02-01 13:00:00,Other,8.248569092395748
2021-02-01 12:00:00,Other,2.062142273098937
2021-02-01 18:00:00,Other,3.856287425149701
2021-02-01 03:00:00,Cultural & Tourism Event,4.836879432624114
2021-02-01 18:00:00,Other,5.676470588235294
2021-02-01 16:00:00,Other,3.854251012145749
2021-02-01 18:00:00,Other,10.050352467270896
2021-02-01 14:00:00,Other,6.334177215189873
2021-02-01 13:00:00,Other,6.334177215189873
2021-02-01 11:00:00,Other,9.78130360205832
2021-02-01 15:00:00,Other,4.73186119873817
2021-02-01 18:00:00,Other,9.640718562874252
2021-02-01 11:00:00,Religious Event,12.213333801555669
,Other,9.330199764982376
2021-02-01 09:00:00,Other,9.424083769633508
2021-02-01 08:00:00,Other,9.424083769633508
,Other,9.897304236200256
2021-02-01 14:00:00,Other,8.445569620253165
2021-02-01 03:00:00,Religious Event,0.9673758865248228
2021-02-01 23:00:00,Religious Event,0.9673758865248228
2021-02-01 16:00:00,Other,10.923076923076922
2021-02-01 13:00:00,Other,10.059171597633137
2021-02-01 23:00:00,Religious Event,10.280983955468235
2021-02-01 10:00:00,Religious Event,2.0821484992101107
2021-02-01 11:00:00,Other,12.213333801555669
2021-02-01 13:00:00,Other,8.142222534370445
2021-02-01 12:00:00,Sports & Competition,2.0089485458612977
2021-02-01 15:00:00,Other,4.105775922059847
2021-02-01 15:00:00,Religious Event,6.079470198675497
2021-02-01 02:00:00,Cultural & Tourism Event,2.0754716981132075
2021-02-01 01:00:00,Cultural & Tourism Event,1.0377358490566038
2021-02-01 05:00:00,Other,10.01801801801802
2021-02-01 19:00:00,Other,10.144927536231885
2021-02-01 02:00:00,Other,2.0754716981132075
2021-02-01 02:00:00,Other,4.150943396226415
2021-02-01 01:00:00,Other,2.0754716981132075
2021-02-01 01:00:00,Other,2.026229508196721
,Other,5.381773399014778
2021-02-01 02:00:00,Cultural & Tourism Event,1.0377358490566038
2021-02-01 10:00:00,Other,3.92822966507177
2021-02-01 22:00:00,Religious Event,8.170212765957446
2021-02-01 08:00:00,Other,7.700983606557377
2021-02-01 03:00:00,Other,9.727403156384506
2021-02-01 03:00:00,Other,7.700983606557377
2021-02-01 08:00:00,Other,1.925245901639344
2021-02-01 14:00:00,Other,3.8100263852242735
2021-02-01 19:00:00,Religious Event,1.005246589716684
2021-02-01 15:00:00,Religious Event,1.005246589716684
2021-02-01 11:00:00,Other,3.8100263852242735
2021-02-01 15:00:00,Cultural & Tourism Event,4.020986358866736
2021-02-01 19:00:00,Cultural & Tourism Event,1.005246589716684
2021-02-01 19:00:00,Religious Event,3.015739769150052
2021-02-01 12:00:00,Other,5.775737704918033
2021-02-01 18:00:00,Other,3.1354466858789625
2021-02-01 17:00:00,Other,1.95352016404648
2021-02-01 15:00:00,Religious Event,6.059186189889027
2021-02-01 16:00:00,Religious Event,2.019728729963009
2021-02-01 15:00:00,Cultural & Tourism Event,6.059186189889027
2021-02-01 16:00:00,Cultural & Tourism Event,2.019728729963009
2021-02-01 15:00:00,Other,2.9142857142857146
2021-02-01 15:00:00,Other,0.9714285714285716
2021-02-01 16:00:00,Religious Event,8.078914919852036
2021-02-01 06:00:00,Sports & Competition,4.895833333333334
2021-02-01 07:00:00,Other,18.16502790326867
2021-02-01 13:00:00,Other,9.554317548746518
2021-02-01 14:00:00,Religious Event,5.8722168441432725
2021-02-01 14:00:00,Religious Event,9.60923623445826
2021-02-01 03:00:00,Religious Event,9.519774011299434
2021-02-01 08:00:00,Cultural & Tourism Event,5.8722168441432725
2021-02-01 13:00:00,Cultural & Tourism Event,6.0600000000000005
2021-02-01 18:00:00,Other,9.56140350877193
2021-02-01 01:00:00,Other,10.37735849056604
2021-02-01 12:00:00,Other,5.623318385650224
2021-02-01 09:00:00,Other,9.398340248962656
2021-02-01 19:00:00,Sports & Competition,2.8010204081632653
2021-02-01 03:00:00,Other,5.841726618705036
2021-02-01 15:00:00,Other,3.894484412470024
2021-02-01 21:00:00,Other,8.67774936061381
2021-02-01 22:00:00,Other,0.9641943734015344
2021-02-01 09:00:00,Other,20.676348547717843
2021-02-01 09:00:00,Other,19.969727217587256
2021-02-01 18:00:00,Sports & Competition,4.880774962742176
,Other,9.090909090909086
2021-02-01 00:00:00,Sports & Competition,8.769841269841269
2021-02-01 09:00:00,Cultural & Tourism Event,2.049149338374291
2021-02-01 21:00:00,Other,1.8525423728813564
2021-02-01 17:00:00,Sports & Competition,18.994685878017464
2021-02-01 01:00:00,Other,8.104918032786886
,Religious Event,4.786585365853658
,Other,8.738738738738741
2021-02-01 18:00:00,Other,4.759475218658892
2021-02-01 13:00:00,Cultural & Tourism Event,4.04
2021-02-01 12:00:00,Other,3.748878923766816
2021-02-01 18:00:00,Sports & Competition,0.9336734693877552
2021-02-01 19:00:00,Sports & Competition,0.9336734693877552
2021-02-01 06:00:00,Sports & Competition,3.766816143497758
2021-02-01 18:00:00,Sports & Competition,0.9102564102564102
2021-02-01 18:00:00,Sports & Competition,1.8205128205128205
2021-02-01 20:00:00,Other,1.8525423728813564
2021-02-01 09:00:00,Other,3.914811229428848
2021-02-01 11:00:00,Other,0.921259842519685
2021-02-01 06:00:00,Other,2.0756218905472634
2021-02-01 01:00:00,Other,8.013536379018612
2021-02-01 03:00:00,Other,8.769841269841269
2021-02-01 23:00:00,Religious Event,8.425531914893616
2021-02-01 03:00:00,Religious Event,2.106382978723404
2021-02-01 05:00:00,Religious Event,0.921259842519685
2021-02-01 04:00:00,Religious Event,0.921259842519685
2021-02-01 04:00:00,Religious Event,1.84251968503937
2021-02-01 04:00:00,Religious Event,2.763779527559054
2021-02-01 05:00:00,Other,1.84251968503937
2021-02-01 05:00:00,Other,0.921259842519685
2021-02-01 11:00:00,Other,4.606299212598425
2021-02-01 15:00:00,Other,7.663430420711974
2021-02-01 01:00:00,Other,1.9158576051779932
2021-02-01 10:00:00,Other,3.927710843373494
2021-02-01 15:00:00,Other,1.9158576051779932
2021-02-01 16:00:00,Other,9.495225102319235
2021-02-01 04:00:00,Other,2.0
2021-02-01 16:00:00,Other,6.153846153846153
2021-02-01 19:00:00,Other,0.9606741573033708
2021-02-01 06:00:00,Other,4.0294840294840295
2021-02-01 09:00:00,Other,77.64999823237379
2021-02-01 18:00:00,Other,2.020223523150612
2021-02-01 18:00:00,Other,8.080894092602447
2021-02-01 03:00:00,Religious Event,5.1492537313432845
2021-02-01 18:00:00,Other,9.722814498933902
2021-02-01 19:00:00,Other,3.852631578947368
2021-02-01 20:00:00,Other,5.778947368421052
2021-02-01 18:00:00,Other,9.761549925484353
2021-02-01 17:00:00,Other,3.831715210355987
2021-02-01 16:00:00,Other,5.74757281553398
2021-02-01 05:00:00,Religious Event,1.970074812967581
2021-02-01 18:00:00,Cultural & Tourism Event,9.722814498933902
2021-02-01 15:00:00,Other,4.684615384615384
2021-02-01 15:00:00,Public Gathering,2.8107692307692305
2021-02-01 18:00:00,Other,4.978354978354979
2021-02-01 23:00:00,Other,9.92753623188406
2021-02-01 15:00:00,Other,10.033444816053512
2021-02-01 03:00:00,Religious Event,10.229885057471265
2021-02-01 02:00:00,Religious Event,4.225538971807628
2021-02-01 11:00:00,Religious Event,3.904
2021-02-01 11:00:00,Cultural & Tourism Event,6.832
2021-02-01 11:00:00,Protest & Demonstration,4.22222222222222
2021-02-01 10:00:00,Other,10.53191489361702
2021-02-01 13:00:00,Religious Event,0.9865470852017936
2021-02-01 17:00:00,Other,5.925531914893616
2021-02-01 15:00:00,Other,2.0
2021-02-01 19:00:00,Other,3.880034426431068
2021-02-01 21:00:00,Other,4.820971867007672
2021-02-01 07:00:00,Other,10.457380457380456
2021-02-01 11:00:00,Religious Event,1.996545768566494
2021-02-01 11:00:00,Religious Event,7.986183074265976
2021-02-01 19:00:00,Religious Event,7.760068852862136
2021-02-01 03:00:00,Religious Event,8.115942028985508
2021-02-01 22:00:00,Religious Event,4.820971867007672
2021-02-01 12:00:00,Other,10.28957528957529
2021-02-01 11:00:00,Other,1.9709794437726724
2021-02-01 04:00:00,Other,1.9528718703976435
,Cultural & Tourism Event,4.851485148514851
2021-02-01 03:00:00,Religious Event,1.0144927536231885
,Other,9.806451612903226
2021-02-01 17:00:00,Religious Event,10.041067761806982
2021-02-01 12:00:00,Other,0.998272884283247
2021-02-01 06:00:00,Other,4.45578231292517
2021-02-01 04:00:00,Other,7.811487481590574
2021-02-01 18:00:00,Other,3.764705882352941
2021-02-01 12:00:00,Other,5.647058823529411
2021-02-01 05:00:00,Religious Event,6.0
2021-02-01 15:00:00,Other,8.0
2021-02-01 12:00:00,Other,3.993091537132988
2021-02-01 19:00:00,Other,7.760068852862136
2021-02-01 23:00:00,Other,2.0932944606413995
2021-02-01 23:00:00,Religious Event,2.0932944606413995
2021-02-01 12:00:00,Religious Event,8.231660231660232
2021-02-01 12:00:00,Cultural & Tourism Event,1.9407407407407409
2021-02-01 14:00:00,Other,4.104712041884817
2021-02-01 16:00:00,Protest & Demonstration,9.810771470160116
2021-02-01 23:00:00,Other,6.279883381924199
2021-02-01 23:00:00,Religious Event,8.373177842565598
,Sports & Competition,8.93081761006289
2021-02-01 13:00:00,Religious Event,4.0566371681415925
2021-02-01 17:00:00,Religious Event,3.788079470198676
2021-02-01 14:00:00,Religious Event,1.9372822299651569
2021-02-01 10:00:00,Religious Event,1.010214504596527
2021-02-01 18:00:00,Religious Event,4.040858018386108
2021-02-01 06:00:00,Sports & Competition,1.8525423728813564
2021-02-01 20:00:00,Sports & Competition,1.8525423728813564
2021-02-01 06:00:00,Sports & Competition,2.7788135593220344
,Other,9.688295216459425
2021-02-01 06:00:00,Other,3.8395989974937343
