GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Name,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,DATEADDED,SOURCEURL
4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047,-2134012,20250307093000,https://www.emansion.gov.lr/index.php/media/press-release/president-boakai-orders-full-investigation-mysterious-deaths-sets-clear-agenda
1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20250307093000,https://hallmarknews.com/doyin-okupe-former-presidential-spokesperson-dies-at-72/
3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.observer-reporter.com/news/local-news/2025/mar/07/acting-controller-accuses-washington-co-commissioners-of-meddling-with-her-office/
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20250307093000,https://www.kiro7.com/news/local/mexican-citizen-former-sex-offender-indicted-child-pornography-charges-bothell/TSDNOTWJUVCMLNRCPGUUGALTHM/
4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,20250307093000,https://www.siasat.com/mayawati-slams-uttarakhand-government-for-sealing-madrasas-in-dehradun-3190943/
4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20250307093000,https://www.newstalk.com/news/hauliers-feel-ignored-in-net-zero-drive-2142993
2,"Arkansas, United States",US,USAR,,34.9513,-92.3809,AR,2,"Arkansas, United States",US,USAR,,34.9513,-92.3809,AR,20250307093000,https://www.nwaonline.com/news/2025/mar/07/walmart-seeks-price-cuts-in-china/
1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20250307093000,https://economictimes.indiatimes.com/news/economy/finance/india-set-to-overcome-worst-cash-crunch-in-years-on-rbi-steps/articleshow/118782088.cms
4,"Bijoynagar, Chittagong, Bangladesh",BG,BG84,5771,23.655,90.8083,-2714169,4,"Bijoynagar, Chittagong, Bangladesh",BG,BG84,5771,23.655,90.8083,-2714169,20250307093000,https://bdnews24.com/bangladesh/511e688e77b2
4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20250307093000,https://bdnews24.com/bangladesh/6e1c904a9e1f
4,"Uttara, Rangpur, Bangladesh",BG,BG87,5818,25.5694,89.0408,11281553,4,"Uttara, Rangpur, Bangladesh",BG,BG87,5818,25.5694,89.0408,11281553,20250307093000,https://bdnews24.com/bangladesh/511e688e77b2
5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,18585,1.5,116.5,-2680740,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,18585,1.5,116.5,-2680740,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
4,"Joshimath, Uttaranchal, India",IN,IN39,70282,30.5667,79.5667,-2098737,4,"Joshimath, Uttaranchal, India",IN,IN39,70282,30.5667,79.5667,-2098737,20250307093000,https://indianexpress.com/article/upsc-current-affairs/upsc-essentials/upsc-essentials-mains-answer-practice-gs-1-week-92-9873884/
4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,20250307093000,https://www.siasat.com/mayawati-slams-uttarakhand-government-for-sealing-madrasas-in-dehradun-3190943/
4,"Portlaoise, Laois, Ireland",EI,EI15,18302,53.0322,-7.3,-1505109,5,"County Laois, Laois, Ireland",EI,EI15,18305,53.0,-7.4,-1504100,20250307093000,https://www.newstalk.com/news/dozens-of-jobs-created-at-laois-steel-factory-2142985
4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/07/indonesia-anti-graft-panel-waits-for-singapore-court-ruling-on-paulus-tannos-extradition
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/07/indonesia-anti-graft-panel-waits-for-singapore-court-ruling-on-paulus-tannos-extradition
4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20250307093000,https://www.thelocal.de/20250307/german-nurseries-and-care-facilities-go-on-strike-ahead-of-womens-day
3,"Nelson County, Kentucky, United States",US,USKY,,37.8001,-85.4666,516936,3,"Nelson County, Kentucky, United States",US,USKY,,37.8001,-85.4666,516936,20250307093000,https://www.whas11.com/article/news/local/nelson-county-sheriff-ramon-pineiroa-chief-deputy-brandon-bryan-felony-charges-kentucky/417-9cef5a1e-385f-44c6-9f0e-9cddc2859956
2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20250307093000,https://www.whas11.com/article/news/local/nelson-county-sheriff-ramon-pineiroa-chief-deputy-brandon-bryan-felony-charges-kentucky/417-9cef5a1e-385f-44c6-9f0e-9cddc2859956
4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
4,"Obajana, Kogi, Nigeria",NI,NI41,22905,7.91667,6.43333,-2021454,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
3,"Bethany Lutheran Church, North Dakota, United States",US,USND,,48.2336,-101.289,2681338,3,"Bethany Lutheran Church, North Dakota, United States",US,USND,,48.2336,-101.289,2681338,20250307093000,https://www.minotdailynews.com/obituaries/2025/03/donna-beeter/
2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20250307093000,https://www.minotdailynews.com/life/arts-entertainment/2025/03/curiosity-leads-minot-native-to-write-true-crime-novels/
4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
5,"Kwara State, Kwara, Nigeria",NI,NI30,191411,8.5,5.0,-2017029,5,"Kwara State, Kwara, Nigeria",NI,NI30,191411,8.5,5.0,-2017029,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
4,"Adazi, Adazu Novads, Latvia",LG,LG34,18784,57.0758,24.3214,-3206594,4,"Adazi, Adazu Novads, Latvia",LG,LG34,18784,57.0758,24.3214,-3206594,20250307093000,https://www.cbc.ca/news/politics/canada-army-restructuring-latvia-1.7476793
1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,20250307093000,https://www.cbc.ca/news/politics/canada-army-restructuring-latvia-1.7476793
4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,20250307093000,https://www.vccircle.com/brookfieldcontrolled-oaktree-opens-second-office-in-india-hires-franklin-templeton-exec
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.channelnewsasia.com/singapore/mainstream-media-sph-media-trust-cna-pritam-singh-josephine-teo-4984571
1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.macworld.com/article/2619451/how-to-find-alternatives-for-verification-codes-when-roaming.html
4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/senate-suspends-akpoti-uduaghan-akpabio-gives-window-for-reconciliation/
4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/ikedc-invasion-airforce-to-investigate-sanction-erring-personnel-as-fg-pledges-to-offset-n4bn-unpaid-bills/
4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/nscdc-links-banditry-to-illegal-mining-activities/
1,Nigeria,NI,NI,,10.0,8.0,NI,1,Nigeria,NI,NI,,10.0,8.0,NI,20250307093000,https://hallmarknews.com/don-seeks-law-on-tele-medicine-digital-practice-to-improve-healthcare/
4,"Zurich, ZÃ¼SZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,4,"Zurich, ZÃ¼SZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,20250307093000,https://www.postonline.co.uk/people/7957024/zurichs-bate-on-insurers-accelerating-gender-parity-progress
4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20250307093000,https://www.manilatimes.net/2025/03/07/tmt-newswire/pr-newswire/mwc-2025-huawei-showcases-scenario-based-solutions-at-mwc-for-intelligent-healthcare/2069078
4,"Intramuros, Sulu, Philippines",RP,RP60,24203,6.05,121.0,-2428820,4,"Intramuros, Sulu, Philippines",RP,RP60,24203,6.05,121.0,-2428820,20250307093000,https://www.manilatimes.net/2025/03/07/tmt-newswire/comelec-taps-dost-and-dict-for-secure-and-transparent-2025-midterm-poll/2069085
4,"Intramuros, Sulu, Philippines",RP,RP60,24203,6.05,121.0,-2428820,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20250307093000,https://www.manilatimes.net/2025/03/07/tmt-newswire/comelec-taps-dost-and-dict-for-secure-and-transparent-2025-midterm-poll/2069085
4,"Davao City, Davao City, Philippines",RP,RPC3,24267,7.07306,125.613,-2424066,4,"Davao City, Davao City, Philippines",RP,RPC3,24267,7.07306,125.613,-2424066,20250307093000,https://kami.com.ph/philippines/173733-lalaking-nagtitinda-sa-karinderya-ng-putahe-gamit-ang-karne-ng-aso-arestado/
4,"Liloan, Misamis Occidental, Philippines",RP,RP42,67164,8.0533,123.564,-2433107,4,"Liloan, Misamis Occidental, Philippines",RP,RP42,67164,8.0533,123.564,-2433107,20250307093000,https://kami.com.ph/philippines/173733-lalaking-nagtitinda-sa-karinderya-ng-putahe-gamit-ang-karne-ng-aso-arestado/
4,"Jabalia, Gaza Strip (general), Gaza Strip",GZ,GZ00,18315,31.5364,34.4945,-797161,4,"Jabalia, Gaza Strip (general), Gaza Strip",GZ,GZ00,18315,31.5364,34.4945,-797161,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
1,Pakistan,PK,PK,,30.0,70.0,PK,1,Pakistan,PK,PK,,30.0,70.0,PK,20250307093000,https://kashmirreader.com/2025/03/07/omar-led-govts-budget-will-be-as-per-aspirations-of-people-deputy-cm/
3,"Glen Ellyn, Illinois, United States",US,USIL,,41.8775,-88.067,421819,3,"Glen Ellyn, Illinois, United States",US,USIL,,41.8775,-88.067,421819,20250307093000,https://www.ncronline.org/opinion/letters-editor/your-letters-oscars-budde-and-barron
4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,28558,46.4639,30.7386,-1049092,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,28558,46.4639,30.7386,-1049092,20250307093000,https://www.ncronline.org/news/3-years-war-russian-catholics-reflect-place-their-small-community
1,Thailand,TH,TH,,15.0,100.0,TH,1,Thailand,TH,TH,,15.0,100.0,TH,20250307093000,https://www.film-news.co.uk/news/UK/116652/Walton-Goggins-bitten-by-snake-on-set-of-The-White-Lotus
4,"Bodrum, IÃ§, Turkey",TU,TU32,27859,36.1667,32.8,-739557,4,"Bodrum, IÃ§, Turkey",TU,TU32,27859,36.1667,32.8,-739557,20250307093000,https://www.dailymail.co.uk/tv/article-14472317/The-Apprentice-star-Jonny-Heaver-mortifying-blunder-cut-show.html
4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20250307093000,https://www.thejakartapost.com/business/2025/03/07/gummy-giant-yupi-seeks-ipo-to-fund-new-factory-global-expansion.html
1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Luxembourg,LU,LU,,49.75,6.166667,LU,20250307093000,https://www.yahoo.com/news/eu-responds-trump-massive-rearmament-074825883.html
3,"Wrightwood, California, United States",US,USCA,CA071,34.3608,-117.633,1652816,3,"Wrightwood, California, United States",US,USCA,CA071,34.3608,-117.633,1652816,20250307093000,https://www.yahoo.com/news/snowstorm-hits-southern-california-mountain-065821500.html
3,"Bethany Lutheran Church, North Dakota, United States",US,USND,,48.2336,-101.289,2681338,3,"Blue Hill School, North Dakota, United States",US,USND,,47.8047,-101.679,1028054,20250307093000,https://www.minotdailynews.com/obituaries/2025/03/donna-beeter/
2,"California, United States",US,USCA,,36.17,-119.746,CA,3,"Bear Mountain, California, United States",US,USCA,,36.5966,-119.047,218861,20250307093000,https://www.yahoo.com/news/snowstorm-hits-southern-california-mountain-065821500.html
3,"Bethany Lutheran Church, North Dakota, United States",US,USND,,48.2336,-101.289,2681338,3,"Blue Hill School, North Dakota, United States",US,USND,,47.8047,-101.679,1028054,20250307093000,https://www.minotdailynews.com/obituaries/2025/03/donna-beeter/
3,"Tama County, Iowa, United States",US,USIA,,42.0667,-92.5335,465274,3,"Tama County, Iowa, United States",US,USIA,,42.0667,-92.5335,465274,20250307093000,https://www.timesrepublican.com/news/todays-news/2025/03/informational-scam-prevention-event-hosted-for-area-residents-in-toledo/
1,United States,US,US,,39.828175,-98.5795,US,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20250307093000,https://www.ndtv.com/india-news/brought-17-gold-bars-ndtv-accesses-actor-ranya-raos-first-statement-7867255
1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.ndtv.com/india-news/brought-17-gold-bars-ndtv-accesses-actor-ranya-raos-first-statement-7867255
1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20250307093000,https://www.thedailystar.net/opinion/views/news/how-trumps-second-term-may-reshape-us-india-ties-3841111
3,"Letcher County, Kentucky, United States",US,USKY,,37.1334,-82.8665,516913,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20250307093000,https://www.whas11.com/article/news/local/nelson-county-sheriff-ramon-pineiroa-chief-deputy-brandon-bryan-felony-charges-kentucky/417-9cef5a1e-385f-44c6-9f0e-9cddc2859956
3,"Tama County, Iowa, United States",US,USIA,,42.0667,-92.5335,465274,3,"Tama County, Iowa, United States",US,USIA,,42.0667,-92.5335,465274,20250307093000,https://www.timesrepublican.com/news/todays-news/2025/03/informational-scam-prevention-event-hosted-for-area-residents-in-toledo/
3,"Tama County, Iowa, United States",US,USIA,,42.0667,-92.5335,465274,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20250307093000,https://www.timesrepublican.com/news/todays-news/2025/03/informational-scam-prevention-event-hosted-for-area-residents-in-toledo/
3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307093000,https://savejersey.com/2025/03/a-recap-of-president-trumps-night-of-triumph-and-takedowns/
1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,20250307093000,https://vietnamnews.vn/politics-laws/1693457/vietnamese-kyrgyz-pms-visit-president-ho-chi-minh-relic-site.html
1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnews.vn/politics-laws/1693457/vietnamese-kyrgyz-pms-visit-president-ho-chi-minh-relic-site.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnews.vn/politics-laws/1693457/vietnamese-kyrgyz-pms-visit-president-ho-chi-minh-relic-site.html
4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,20250307093000,https://vietnamnews.vn/economy/1693446/viettel-accelerates-digital-transformation-with-strategic-visa-partnership-and-european-cybersecurity-expansion.html
1,Afghanistan,AF,AF,,33.0,66.0,AF,1,Afghanistan,AF,AF,,33.0,66.0,AF,20250307093000,https://www.khaama.com/pakistan-police-arrest-190-afghan-refugees-in-islamabad-despite-court-order/
4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20250307093000,https://www.khaama.com/pakistan-police-arrest-190-afghan-refugees-in-islamabad-despite-court-order/
4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20250307093000,https://www.khaama.com/pakistan-police-arrest-190-afghan-refugees-in-islamabad-despite-court-order/
0,,,,,,,,4,"Malabo, Provincia de Bioko Norte, Equatorial Guinea",EK,EK04,18585,3.75,8.78333,-2064461,20250307093000,https://newsghana.com.gh/afcfta-trade-deal-risks-marginalizing-africas-small-farmers-study-finds/
0,,,,,,,,4,"Malabo, Provincia de Bioko Norte, Equatorial Guinea",EK,EK04,18585,3.75,8.78333,-2064461,20250307093000,https://newsghana.com.gh/afcfta-trade-deal-risks-marginalizing-africas-small-farmers-study-finds/
0,,,,,,,,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,20250307093000,https://techweez.com/2025/03/07/basigo-rwanda-28-electric-buses/
0,,,,,,,,1,South Africa,SF,SF,,-30.0,26.0,SF,20250307093000,https://www.bloomberg.com/news/articles/2025-03-07/decision-nears-on-2-6-billion-of-green-funds-for-south-africa
4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20250307093000,https://www.yahoo.com/news/ukraine-president-hold-talks-south-075749967.html
1,Senegal,SG,SG,,14.0,-14.0,SG,1,Senegal,SG,SG,,14.0,-14.0,SG,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20250307093000,https://www.yahoo.com/news/ukraine-president-hold-talks-south-075749967.html
4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20250307093000,https://indianexpress.com/article/cities/bangalore/gold-smuggling-case-bengaluru-court-custody-actress-ranya-rao-9873915/
1,Malaysia,MY,MY,,2.5,112.5,MY,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20250307093000,https://indianexpress.com/article/cities/bangalore/gold-smuggling-case-bengaluru-court-custody-actress-ranya-rao-9873915/
4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.yahoo.com/news/flying-europe-asia-pacific-india-083324814.html
