GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1,Liberia,LI,LI,,6.5,-9.5,LI,0,,,,,,,,1,Liberia,LI,LI,,6.5,-9.5,LI,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20250307094500,https://www.yahoo.com/news/legislature-passes-controversial-reforms-utah-074245648.html
2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20250307094500,https://www.wnep.com/article/news/nation-world/house-censures-democrat-al-green-for-disrupting-trumps-address/507-df21ec54-4113-4738-a3b5-1a7ea982a457
2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20250307094500,https://www.yahoo.com/news/legislature-passes-controversial-reforms-utah-074245648.html
2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20250307094500,https://www.murrayledger.com/news/with-beshear-ruling-out-senate-run-some-ky-dems-attention-turns-to-top-ally/article_a7dd4a30-faf5-11ef-8e83-7f1f51462da4.html
1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,20250307094500,https://www.firstpost.com/explainers/explained-why-has-albania-banned-tiktok-for-a-year-13869482.html
1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,20250307094500,https://www.firstpost.com/explainers/explained-why-has-albania-banned-tiktok-for-a-year-13869482.html
4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://akipress.com/news:822262:Inter-parliamentary_cooperation_between_Kyrgyzstan_and_Belarus_discussed_in_Minsk/
4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://akipress.com/news:822262:Inter-parliamentary_cooperation_between_Kyrgyzstan_and_Belarus_discussed_in_Minsk/
1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,20250307094500,https://thebftonline.com/2025/03/07/mp-raises-concerns-about-timing-of-womens-development-bank-initiative/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
1,Liberia,LI,LI,,6.5,-9.5,LI,1,Liberia,LI,LI,,6.5,-9.5,LI,1,Liberia,LI,LI,,6.5,-9.5,LI,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
3,"Noble County, Indiana, United States",US,USIN,IN113,41.3956,-85.4244,450377,3,"Noble County, Indiana, United States",US,USIN,,41.3956,-85.4244,450377,3,"Noble County, Indiana, United States",US,USIN,,41.3956,-85.4244,450377,20250307094500,https://www.kpcnews.com/thestar/article_2e157bb2-faa2-11ef-942e-e3563a259972.html
1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20250307094500,https://panarmenian.net/eng/news/320135/
1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,20250307094500,https://thebftonline.com/2025/03/07/mp-raises-concerns-about-timing-of-womens-development-bank-initiative/
1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20250307094500,https://www.malaysiakini.com/news/736615
5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,20250307094500,https://zeenews.india.com/india/halal-budget-bjp-slams-karnataka-budget-presented-by-scam-cm-siddaramaiah-2868869.html
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
0,,,,,,,,0,,,,,,,,0,,,,,,,,20250307094500,https://indianexpress.com/article/cities/bangalore/karnataka-budget-inclusion-of-muslims-in-reservation-for-govt-tenders-below-rs-2-crore-triggers-row-bjp-alleges-appeasement-9873911/
0,,,,,,,,0,,,,,,,,0,,,,,,,,20250307094500,https://indianexpress.com/article/cities/bangalore/karnataka-budget-inclusion-of-muslims-in-reservation-for-govt-tenders-below-rs-2-crore-triggers-row-bjp-alleges-appeasement-9873911/
4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20250307094500,https://openthemagazine.com/columns/bofors-guns-still-smoking/
4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,20250307094500,https://www.nbcbayarea.com/news/national-international/south-korean-court-cancels-arrest-warrant-for-impeached-president-yoon/3811679/
4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,20250307094500,https://www.nbcbayarea.com/news/national-international/south-korean-court-cancels-arrest-warrant-for-impeached-president-yoon/3811679/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,1,Liberia,LI,LI,,6.5,-9.5,LI,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,1,Liberia,LI,LI,,6.5,-9.5,LI,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
1,Liberia,LI,LI,,6.5,-9.5,LI,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,1,Liberia,LI,LI,,6.5,-9.5,LI,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,1,Liberia,LI,LI,,6.5,-9.5,LI,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20250307094500,https://www.murrayledger.com/news/with-beshear-ruling-out-senate-run-some-ky-dems-attention-turns-to-top-ally/article_a7dd4a30-faf5-11ef-8e83-7f1f51462da4.html
3,"Salem, Oregon, United States",US,USOR,OR047,44.9429,-123.035,1167861,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20250307094500,https://brewpublic.com/beer-events/rogue-ales-spirits-launches-exclusive-cherry-wheat-ale-cherry-bitters-at-its-rogue-salem-public-house-on-march-15th/
3,"United Methodist Church, Minnesota, United States",US,USMN,MN063,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
1,Liberia,LI,LI,,6.5,-9.5,LI,3,"United Methodist Church, Minnesota, United States",US,USMN,,43.6244,-94.9947,2048731,1,Liberia,LI,LI,,6.5,-9.5,LI,20250307094500,https://frontpageafricaonline.com/opinion/commentary/liberia-the-role-of-the-liberian-senate-in-addressing-issues-of-national-security-a-case-study-of-the-united-methodist-church/
2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20250307094500,https://www.yahoo.com/news/legislature-passes-controversial-reforms-utah-074245648.html
2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20250307094500,https://www.wnep.com/article/news/nation-world/house-censures-democrat-al-green-for-disrupting-trumps-address/507-df21ec54-4113-4738-a3b5-1a7ea982a457
1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20250307094500,https://www.malaysiakini.com/news/736615
1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20250307094500,https://www.malaysiakini.com/news/736615
3,"State Of West Virginia, West Virginia, United States",US,USWV,WV007,38.5004,-80.5001,1779805,0,,,,,,,,3,"State Of West Virginia, West Virginia, United States",US,USWV,,38.5004,-80.5001,1779805,20250307094500,https://www.weirtondailytimes.com/news/local-news/2025/03/state-senate-judiciary-committee-recommends-bills-for-new-death-penalty/
4,"Palk Strait, Sri Lanka (general), Sri Lanka",CE,CE00,,10.0,79.75,-2232031,1,India,IN,IN,,20.0,77.0,IN,4,"Palk Strait, Sri Lanka (general), Sri Lanka",CE,CE00,,10.0,79.75,-2232031,20250307094500,https://www.deccanchronicle.com/nation/current-affairs/sri-lanka-navy-arrests-14-indian-fishermen-1865428
4,"Palk Strait, Sri Lanka (general), Sri Lanka",CE,CE00,,10.0,79.75,-2232031,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20250307094500,https://www.deccanchronicle.com/nation/current-affairs/sri-lanka-navy-arrests-14-indian-fishermen-1865428
1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20250307094500,https://www.yahoo.com/news/nuclear-deterrence-macron-aims-explore-075040449.html
1,Lithuania,LH,LH,,56.0,24.0,LH,1,Denmark,DA,DA,,56.0,10.0,DA,1,Denmark,DA,DA,,56.0,10.0,DA,20250307094500,https://www.yahoo.com/news/nuclear-deterrence-macron-aims-explore-075040449.html
1,Lithuania,LH,LH,,56.0,24.0,LH,1,Lithuania,LH,LH,,56.0,24.0,LH,1,Denmark,DA,DA,,56.0,10.0,DA,20250307094500,https://www.yahoo.com/news/nuclear-deterrence-macron-aims-explore-075040449.html
1,Lithuania,LH,LH,,56.0,24.0,LH,1,Poland,PL,PL,,52.0,20.0,PL,1,Denmark,DA,DA,,56.0,10.0,DA,20250307094500,https://www.yahoo.com/news/nuclear-deterrence-macron-aims-explore-075040449.html
4,"Panipat, Haryana, India",IN,IN10,70136,29.3889,76.9681,-2107110,0,,,,,,,,4,"Panipat, Haryana, India",IN,IN10,70136,29.3889,76.9681,-2107110,20250307094500,https://openthemagazine.com/cover-stories/state-of-her-mind/
4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,0,,,,,,,,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,20250307094500,https://openthemagazine.com/cover-stories/state-of-her-mind/
1,Australia,AS,AS,,-25.0,135.0,AS,0,,,,,,,,1,Australia,AS,AS,,-25.0,135.0,AS,20250307094500,https://www.ndtv.com/world-news/icarus-of-the-deep-how-a-dying-anglerfish-became-a-social-media-sensation-7868142
4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20250307094500,https://www.deccanchronicle.com/nation/current-affairs/rahul-gandhi-meets-key-congress-leaders-as-2-day-gujarat-visit-begins-1865434
4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20250307094500,https://www.yahoo.com/news/australias-albanese-says-wont-call-091240382.html
4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20250307094500,https://www.yahoo.com/news/australias-albanese-says-wont-call-091240382.html
4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,20250307094500,https://www.cbc.ca/news/canada/hamilton/plum-pox-virus-detected-1.7475354
2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20250307094500,https://www.cbc.ca/news/canada/hamilton/plum-pox-virus-detected-1.7475354
4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20250307094500,https://www.moneycontrol.com/world/china-s-foreign-minister-blasts-the-us-over-tariffs-at-his-annual-meeting-with-journalists-article-12958999.html
1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20250307094500,https://www.rollonfriday.com/news-content/exclusive-bar-student-lord-advertises-knights
1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20250307094500,https://www.rollonfriday.com/news-content/exclusive-bar-student-lord-advertises-knights
4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Gare Du Nord, France (general), France",FR,FR00,16282,48.8821,2.35607,-1455304,4,"Gare Du Nord, France (general), France",FR,FR00,16282,48.8821,2.35607,-1455304,20250307094500,https://www.upi.com/Top_News/World-News/2025/03/07/france-bomb-Gare-du-Nord/5181741337153/
4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20250307094500,https://www.medianama.com/2025/03/223-vikatan-wins-interim-relief-governments-blocking-order/
4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20250307094500,https://www.medianama.com/2025/03/223-vikatan-wins-interim-relief-governments-blocking-order/
4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20250307094500,https://www.medianama.com/2025/03/223-vikatan-wins-interim-relief-governments-blocking-order/
2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20250307094500,https://www.yahoo.com/news/editorial-trump-uses-democrats-stooges-090000258.html
4,"Wagah, India (general), India",IN,IN00,17821,31.5957,74.5573,-2114594,4,"Wagah, India (general), India",IN,IN00,17821,31.5957,74.5573,-2114594,4,"Wagah, India (general), India",IN,IN00,17821,31.5957,74.5573,-2114594,20250307094500,https://timesofindia.indiatimes.com/city/bengaluru/ranya-roy-gold-smuggling-case-karnataka-dgps-daughter-remanded-to-3-day-dri-custody/articleshow/118781864.cms
4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Wagah, India (general), India",IN,IN00,17821,31.5957,74.5573,-2114594,4,"Wagah, India (general), India",IN,IN00,17821,31.5957,74.5573,-2114594,20250307094500,https://timesofindia.indiatimes.com/city/bengaluru/ranya-roy-gold-smuggling-case-karnataka-dgps-daughter-remanded-to-3-day-dri-custody/articleshow/118781864.cms
4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20250307094500,https://zeenews.india.com/india/17-gold-bars-several-trips-to-us-dubai-what-actor-ranya-rao-told-authorities-during-questioning-2868799.html
4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20250307094500,http://www.borsarti.com/novel/index/detail/?id=1260
4,"Mannar, Northern, Sri Lanka",CE,CE38,25841,8.98333,79.9,-2227727,4,"Mannar, Northern, Sri Lanka",CE,CE38,25841,8.98333,79.9,-2227727,4,"Mannar, Northern, Sri Lanka",CE,CE38,25841,8.98333,79.9,-2227727,20250307094500,https://www.deccanchronicle.com/nation/current-affairs/sri-lanka-navy-arrests-14-indian-fishermen-1865428
4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,0,,,,,,,,4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,20250307094500,https://www.ndtv.com/world-news/key-suspect-ibrahim-huweija-in-1977-murder-of-lebanese-politician-kamal-jumblatt-arrested-in-syria-7867759
1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20250307094500,https://www.ndtv.com/world-news/key-suspect-ibrahim-huweija-in-1977-murder-of-lebanese-politician-kamal-jumblatt-arrested-in-syria-7867759
4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,20250307094500,https://www.ndtv.com/world-news/key-suspect-ibrahim-huweija-in-1977-murder-of-lebanese-politician-kamal-jumblatt-arrested-in-syria-7867759
4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://eng.belta.by/politics/view/min-aung-hlaing-myanmar-seeks-to-expand-cooperation-with-belarus-166072-2025/
4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://eng.belta.by/politics/view/min-aung-hlaing-myanmar-seeks-to-expand-cooperation-with-belarus-166072-2025/
